id,raw_term,term,reading,definition,pitch_accent,affix_type,lesson_id
f44453a9-4cf9-41d1-9d9b-c3f951dedfb4,手,手,て,手,1,none,10
1260842b-4936-49e6-9f09-c0a51e799607,入れる,入れる,いれる,放進；放入,0,none,11
30e1aa7c-c788-45f8-9111-1116f090ccd9,かける,かける,かける,掛；掛上,0,none,11
180115ad-4e94-4a6c-ba9e-433676fd8b4c,のせる,のせる,のせる,放；放上；盛上,0,none,11
5ec8cb46-78f4-40a8-8322-6b8e6e5f8567,壁,壁,かべ,牆壁,0,none,11
60655ba4-f85d-45a2-a04a-c7b6f0076557,砂糖,砂糖,さとう,糖；砂糖,2,none,11
f0a4824e-e92f-4593-9f4d-3565c3332674,シャツ,シャツ,シャツ,襯衫,1,none,11
fa2e833e-3dd6-4e3f-9826-7b4342a79737,ミルク,ミルク,ミルク,(非鮮乳)牛奶,1,none,11
4eb2200c-e097-4a5a-b770-a1f12de97ccb,袋,袋,ふくろ,袋子,3,none,11
8bac8872-964e-4b8b-b093-fa752193d3d3,書類,書類,しょるい,文件；資料,0,none,11
324c4a1b-da6f-4f90-a03d-5a61ab75d65f,ゆで卵,ゆで卵,ゆでたまご,水煮蛋,3,none,11
74bce645-c192-4d2a-8484-1e2e5eac3e2b,鍋,鍋,なべ,鍋子；火鍋,1,none,11
c3f7bb68-cd58-4345-a848-66ed6dddfcbe,ゆでる,ゆでる,ゆでる,水煮；川燙,2,none,11
0882b790-96b9-433d-8936-55b472e9cf80,住む,住む,すむ,居住,1,none,11
a755db7b-a007-4f22-b372-712a0867d8d4,知る,知る,しる,知道；認識,0,none,11
290831fc-3758-45bb-8f3f-1ec73f8ff83f,番号,番号,ばんごう,號碼；編號,3,none,11
928c5367-92e4-401c-aba4-929b7f7cb466,スター,スター,スター,明星,2,none,11
175c354f-a288-4894-ba7d-a1ed1d8c134f,働く,働く,はたらく,工作；勞動,0,none,11
f608166c-b27d-4443-bc21-2b66d09b34b9,小学校,小学校,しょうがっこう,小學,3,none,11
ffaf3ac0-3d69-4610-bcce-133f8ddf1a61,～年生,年生,ねんせい,～年級,-1,suffix,11
2f0a4f0a-947a-42d9-80f5-abd94bea3663,経済学,経済学,けいざいがく,經濟學,3,none,11
9cc15d54-e5ca-4ca5-a3e3-27eccd00a4db,もう,もう,もう,已經,1,none,11
2c346c66-6d63-4843-8ee4-531892fdaf9c,払う,払う,はらう,支付,2,none,11
050235c8-c35f-47de-861f-f3ddd32a7b06,正しい,正しい,ただしい,正確的；對的,3,none,11
e6777d80-23ed-469a-80a4-b1a6b720e3f4,答え,答え,こたえ,回答；答案,2,none,11
9bb2d00c-a974-44bd-ba10-f8be1c8823d2,思い出す,思い出す,おもいだす,想起；記起,4,none,11
7bfbd980-852a-443d-b224-bf16eea64c32,チェックする,チェックする,チェックする,確認；檢查；核對,1,none,11
4db3ceef-b22c-4d81-8261-e5adf649f8e7,録音する,録音する,ろくおんする,錄音,0,none,11
3f4bb2d4-fab8-48fe-99a1-3320efe3c52e,もう一度,もう一度,もういちど,再一次,0,none,11
16698b17-c2db-487f-9315-e82502d98745,おはようございます,おはようございます,おはようございます,早安,-1,none,11
dac6b451-7e42-464e-b12e-22106b0e5d10,こんにちは,こんにちは,こんにちは,午安；日安；嗨,5,none,11
4a18a231-e40b-45e3-8982-0948791ecfdf,こんばんは,こんばんは,こんばんは,晚上好；嗨,5,none,11
c71da4e8-476e-477a-88ab-058d486a67e3,さようなら,さようなら,さようなら,再會；再見,5,none,11
150e5d28-2333-476f-8572-409164ce124f,留学生,留学生,りゅうがくせい,留學生,3,none,11
10459e49-17c3-4c81-94a7-39705965e5c0,サークル,サークル,サークル,(大學)社團,0,none,11
39b5937a-e959-4af3-a0c8-57d1a4140d23,書道部,書道部,しょどうぶ,書法社,2,none,11
7705b885-df04-4880-8cdb-f3448cc7e13b,もちろん,もちろん,もちろん,當然,2,none,11
c19f0d6c-0915-40d0-b1e6-36d101004f07,ほか,ほか,ほか,其他,0,none,11
23cb55db-1efd-4605-a9cb-a325f145e596,～たち,たち,たち,～們；～等人,-1,suffix,11
79534f60-6272-45b1-a12d-1cafb720ea7a,ビザ,ビザ,ビザ,簽證,1,none,11
62662c40-3e5d-43a6-b1bf-7edcf17e871b,ノックする,ノックする,ノックする,敲(門),1,none,11
f36d270a-a09a-45ca-bd95-eccadc2e1670,連絡する,連絡する,れんらくする,聯絡；聯繫,0,none,11
8fb476e8-4660-4965-8f97-52f132df6578,初めて,初めて,はじめて,第一次,2,none,11
b93cb087-2bae-460a-912d-0ef388253752,いただきます,いただきます,いただきます,我開動了,2,none,11
f9cd7508-e324-41dc-9d51-b84aaae1e64d,ごちそうさまでした,ごちそうさまでした,ごちそうさまでした,謝謝款待,7,none,11
fa576394-cb8c-4278-941b-2c04506fea9f,おやすみなさい,おやすみなさい,おやすみなさい,晚安,6,none,11
126b5219-9f94-44df-b5c4-bb368c236b5e,ただいま,ただいま,ただいま,我回來了,4,none,11
b844f455-f944-493b-8a6b-b156699268cc,思う,思う,おもう,想；認為；覺得,2,none,11
ae4be614-c113-4f57-96ee-c73a0dc3842b,～について,について,について,關於～,-1,suffix,11
8e7336ea-ef75-44e9-91e5-84378f8e74b5,こと,こと,こと,事；事情,2,none,11
1a921095-f6ba-4121-8a7d-1297742590ff,ジョギングする,ジョギングする,ジョギングする,慢跑,0,none,11
aa9505c1-853b-429c-b6bf-43654e0a3b6e,洗濯する,洗濯する,せんたくする,洗衣服,0,none,11
d060dca9-ea7f-47da-9e32-4610dd2d077c,掃除する,掃除する,そうじする,打掃,0,none,11
923e1bb2-0c71-487f-bda6-6e50f43f781d,開く,開く,あく,(門、窗)開,0,none,11
9bf62433-1c96-4fb9-b07a-f412ae9a2b5a,閉まる,閉まる,しまる,(門、窗)關,2,none,11
356f5bc8-b88a-4785-95f0-9edc73011440,赤ちゃん,赤ちゃん,あかちゃん,小嬰兒,1,none,11
22580774-a032-45f1-a902-d3d1ede665dd,泣く,泣く,なく,哭,0,none,11
a7ed3845-0c29-475b-a385-ee2472bf6547,笑う,笑う,わらう,笑,0,none,11
3fc7bdba-a5c1-4aec-874c-40a7f7a92589,焼きそば,焼きそば,やきそば,(日式)炒麵,0,none,11
94d60d46-8ccb-44ab-b680-51af69696e38,わかりました,わかりました,わかりました,我知道了,4,none,11
9443b041-a831-4c62-ae5e-e3990b85e47d,楽しみにしています,楽しみにしています,たのしみにしています,我很期待,-1,none,11
1c8f0583-20f6-4375-87d3-83de69ceb023,いろいろ,いろいろ,いろいろ,各式各樣的,0,none,11
93f38f76-627b-4420-995e-9257b0faba8b,もの,もの,もの,東西,2,none,11
fbf91c14-4156-40ce-ae4a-37d56499ccf0,売る,売る,うる,賣；販賣,0,none,11
11842e40-655a-44f7-9d7e-e569b15366ec,もうすぐ,もうすぐ,もうすぐ,馬上；即將,3,none,11
e1deaaec-abf6-44d9-a696-898ab76f5861,お神輿,お神輿,おみこし,神轎,2,none,11
2e5c15dc-ce52-4eae-b70d-5648d541b9fe,今度,今度,こんど,這次；下次,1,none,11
aa46ff90-1f37-4a1f-930f-2f58cb08a6f4,薬,薬,くすり,藥,0,none,11
53876208-c4c2-4c79-852f-6677beb316ec,渡す,渡す,わたす,遞；交付,0,none,11
2fe2161f-7b3e-49ac-94e0-74f32ca1a610,着る,着る,きる,穿(上身衣物),0,none,12
2fe9a4a1-a60b-4dd2-a6c1-aeec85132031,脱ぐ,脱ぐ,ぬぐ,脫,1,none,12
24f65e63-3429-4286-ae79-0a2c9d3d1855,スーツ,スーツ,スーツ,西裝；套裝,1,none,12
cbd5922f-b9ec-4c7a-b746-c63b7a0b5e3e,上着,上着,うわぎ,上衣；外衣,0,none,12
7e1a74a4-c27d-4ff7-9199-c25657d96329,セーター,セーター,セーター,毛衣,1,none,12
6c5a4300-18f6-4ba7-9d39-2cdbb27d8d80,ズボン,ズボン,ズボン,長褲,1,none,12
84642117-3cae-4e61-9a23-663ef381da1e,スカート,スカート,スカート,裙子,2,none,12
30b0ec47-b9f4-4a8b-bed8-6a1e769a9271,靴下,靴下,くつした,襪子,2,none,12
b39c6833-8d16-4da7-95de-c98149c45fee,靴,靴,くつ,鞋子,2,none,12
ec168193-f303-4db0-a525-c76ddbef0257,はく,はく,はく,穿(下身衣物、鞋、襪),0,none,12
d6537e5f-369e-47af-8049-855f233f7032,かぶる,かぶる,かぶる,戴(帽子),2,none,12
d8cca907-434a-4e8c-a2fc-2e398b78b38a,メガネ,メガネ,メガネ,眼鏡,1,none,12
457c91bc-271a-4274-9022-4923c25325b7,メガネをかける,メガネをかける,メガネをかける,戴眼鏡,-1,none,12
499aa8c6-ff33-40e8-af41-3378457ec116,ネクタイ,ネクタイ,ネクタイ,領帶,1,none,12
e2949f83-edca-4f60-a506-9fecdf73c06c,ネクタイをする,ネクタイをする,ネクタイをする,繫領帶,-1,none,12
8d1b11c3-203c-439b-8d44-df9dc45dd08e,アクセサリー,アクセサリー,アクセサリー,飾品,3,none,12
f204b1d2-97d4-4f1c-b1b2-67443e68f880,着物,着物,きもの,和服,0,none,12
a42ad804-3b5e-4251-9c19-b9a3eaabec82,色,色,いろ,顏色,2,none,12
85b66fef-d758-4fc9-8490-004dc3815cd8,何色,何色,なにいろ,什麼顏色,0,none,12
3694bb15-f241-4db8-a1f3-b833e572515c,グレー,グレー,グレー,灰色,2,none,12
dc97e4be-2054-4ed7-958e-73a4dd3599e1,茶色,茶色,ちゃいろ,棕色；咖啡色,0,none,12
b62fe7b6-f82f-4281-bd6f-ca0ca635e0ad,ピンク,ピンク,ピンク,粉紅色,1,none,12
53a30d36-f95f-4fb3-8888-23161268d519,緑,緑,みどり,綠色,1,none,12
0e9b5f80-63b3-4ec8-a928-33fafe497490,金,金,きん,金色,1,none,12
4079ed7c-749b-44d1-8e62-f93eedcfb85e,ネックレス,ネックレス,ネックレス,項鍊,1,none,12
c33c1911-6a05-4632-8022-4a765546bff6,イヤリング,イヤリング,イヤリング,耳夾,1,none,12
29ce0b29-c57c-4de1-b927-d90953d0ac7f,どうして,どうして,どうして,為什麼,1,none,12
c9080021-e288-45e0-8a58-4b878f27a458,なぜ,なぜ,なぜ,為什麼,1,none,12
a63c1320-0c35-4c36-bb13-2218317fa757,カラオケ,カラオケ,カラオケ,卡拉OK；KTV,0,none,12
157258a1-61bb-45da-a54a-b8e2c0db2000,下手,下手,へた,笨拙的；爛的；不擅長的,2,none,12
2afbd90d-5946-45c2-aba9-9d52acc7fab1,急ぐ,急ぐ,いそぐ,急忙；加快,2,none,12
1b8a9fb3-665b-4c08-a132-9e118da83791,国際関係,国際関係,こくさいかんけい,國際關係,5,none,12
5773712f-f7ce-473c-91d1-c8fa63e385fe,頑張ってください,頑張ってください,がんばってください,請加油；加油哦,-1,none,12
005485d3-1d63-4d22-b6bc-c59871118227,バラ,バラ,バラ,玫瑰,0,none,12
c78571ce-314e-4e21-9f5f-18ccc4cf32a7,梨,梨,なし,梨子,2,none,12
6f89c0cf-8e41-41d3-93f5-eb31e89b738e,植物,植物,しょくぶつ,植物,2,none,12
cfa851f4-9696-4bf6-b0da-42b5f309ba63,竹,竹,たけ,竹子,0,none,12
8df292d1-ded3-4a8e-ac51-720a54432a6c,梅,梅,うめ,梅花；梅子,0,none,12
efa2388e-10fa-4940-91f9-52d175e7e8a2,羊羹,羊羹,ようかん,羊羹,1,none,12
086f4af6-f155-40ce-8595-4d30bdc434c5,かまぼこ,かまぼこ,かまぼこ,魚板,0,none,12
4c2407d7-21b2-4000-aade-2d2f5085cbb0,楽器,楽器,がっき,樂器,0,none,12
1ea6fbf8-c3f7-440e-9907-d0b59a4b75de,三味線,三味線,しゃみせん,三味線,0,none,12
7e62db1e-15ed-4a54-acee-7234c4330d90,まぐろ,まぐろ,まぐろ,鮪魚,0,none,12
29902c17-b83e-46b9-95a3-304ea56bdbf6,だんご,だんご,だんご,糰子,0,none,12
76dd438d-17e4-4646-a53a-d7c34bf508f6,フエ,フエ,フエ,順化(越南地名),1,none,12
ce0987c6-f01e-44e3-9496-072e04e3ed85,どうぞよろしくお願いします,どうぞよろしくお願いします,どうぞよろしくおねがいします,請多指教,-1,none,12
a5a57868-de55-4a87-9f9c-cca1b92e2c4a,コート,コート,コート,大衣；風衣,1,none,12
166beac1-49dd-43ea-8a58-ce6960077bf8,いつか,いつか,いつか,總有一天,1,none,12
b3c546f4-168d-4dec-919c-0166682f5620,世界,世界,せかい,世界,1,none,12
c8001673-7611-4d39-8652-096a3cfddcc1,世界旅行,世界旅行,せかいりょこう,環遊世界；環球旅行,4,none,12
e9bd805d-3372-44ec-8c4d-c255b38a3967,神様,神様,かみさま,神明,1,none,12
94d99b42-a251-4ace-af3e-47b7a8cada26,踊り,踊り,おどり,(傳統)舞蹈,0,none,12
394a625d-11c3-4d67-96be-1f2ac3a8dca7,浴衣,浴衣,ゆかた,浴衣,0,none,12
1f206bb0-261d-4d54-8c96-b8a2494be546,盆踊り,盆踊り,ぼんおどり,盂蘭盆舞,3,none,12
896bb8ec-b414-4abf-a168-aaa9fe7f0954,踊る,踊る,おどる,跳舞；舞動,0,none,12
15648cc2-667b-4449-9520-17e7c701fb45,農業,農業,のうぎょう,農業,1,none,12
9e5ca4ca-7944-4008-a0ee-d540c2dd3723,関係,関係,かんけい,關係,0,none,12
f34d9006-2b04-4b73-9a85-86868873c2d9,米,米,こめ,米；稻米；米飯,2,none,12
d76beb15-8c89-45ac-a8a4-c78eb344a54f,米ができる,米ができる,こめができる,稻米豐收,-1,none,12
ef0efe1e-eaa9-41e5-bd20-36ae5626243e,喜ぶ,喜ぶ,よろこぶ,開心；喜悅,3,none,12
73090669-ff0e-49e1-9661-76373d0ca072,周り,周り,まわり,周圍,0,none,12
962723e6-c817-4ad4-b61e-9c1d90d7d84d,提灯,提灯,ちょうちん,燈籠,3,none,12
20530968-cabd-4981-8fcd-9df343ca8b72,ランプ,ランプ,ランプ,燈；檯燈；立燈,1,none,12
97d2f13a-08de-421f-9a1f-6c51efeeb4d9,屋台,屋台,やたい,攤販,1,none,12
42babd7f-c956-4468-bbcc-04df6138cab0,並ぶ,並ぶ,ならぶ,排隊；排列,0,none,12
fea7bd72-5969-4c2e-8643-5f210e583483,ゲーム,ゲーム,ゲーム,遊戲,1,none,12
78aef01a-d41a-40eb-9b8e-b10f532e7455,おせち料理,おせち料理,おせちりょうり,年菜,4,none,12
d60e031b-c9b0-4553-bd8e-3daf3f81ca61,お正月,お正月,おしょうがつ,新年,5,none,12
e41ae814-710c-48df-9a2f-60a945673362,特別,特別,とくべつ,特別的,0,none,12
082b2957-df4b-4a0d-aa58-37455c601d9d,ようこそ,ようこそ,ようこそ,歡迎來到,1,none,12
5586eb23-d1c4-4410-8f34-9227db8d0a91,お世話になります,お世話になります,おせわになります,麻煩您照顧了,-1,none,12
fe0ff46a-70a7-445f-a795-7c29adc5fc62,はっぴ,はっぴ,はっぴ,法被(傳統日式薄外衣),0,none,12
b3201608-24b4-47ae-b1c2-f331b9b46cd6,ホームステイ,ホームステイ,ホームステイ,寄宿家庭,5,none,12
7275bfb2-3334-4c46-9d90-203d2c0cf33c,珍しい,珍しい,めずらしい,稀有的；珍稀的；少見的,4,none,12
7b468ee2-191f-4bd2-86e3-d567062fecd5,オジギソウ,オジギソウ,オジギソウ,含羞草,3,none,12
afb802b4-c5f4-437e-8210-39d64dbb7927,府中市,府中市,ふちゅうし,府中市(地名),2,none,12
9340cb7c-f45d-4d84-8cb2-ea918a65f4de,,,,,-1,none,-1
151b78d3-e52a-4961-9660-380bb8d788b3,,,,,-1,none,-1
67418abb-90a4-49da-a20d-03706321fae2,,,,,-1,none,-1
3628dc16-a34c-49c3-96f8-0ced77a8fc61,,,,,-1,none,-1
d3d78354-e1b4-445e-848e-42b1de15ef25,,,,,-1,none,-1
d8fd4cd1-be1a-47f9-9184-3afe3b609334,,,,,-1,none,-1
337ffcc5-2295-468f-a8c4-3f8cea8b0362,,,,,-1,none,-1
b90dee82-a3ad-44d5-9352-6482744ac024,,,,,-1,none,-1
deecede1-12b8-40b5-904b-1b16a0003a87,,,,,-1,none,-1
3111d960-710b-4c16-a283-bf0bd5f253eb,,,,,-1,none,-1
1d47b6ae-49cf-4493-b462-220fd75d9990,,,,,-1,none,-1
3d122af5-d261-4715-a1a7-f3df5710d80c,,,,,-1,none,-1
e3b2b470-ef4f-4e48-95be-db9bede5fb00,,,,,-1,none,-1
98c0b138-5482-438f-abf7-756ca2c84627,,,,,-1,none,-1
a1efd347-53d7-4881-bfd0-87eebae9a186,,,,,-1,none,-1
df21ae68-3160-4eb7-ba68-9974e0344ed1,,,,,-1,none,-1
22622cf7-35c2-4204-a659-3b18020dfd68,,,,,-1,none,-1
19759b98-f34c-4561-b3a2-dfaf8209fce1,,,,,-1,none,-1
1fe07ad3-8e3f-4515-8216-72be8a4c4cf1,,,,,-1,none,-1
a76867f6-0adc-486c-9982-583705291a6d,,,,,-1,none,-1
183c8ac0-e1f1-4e0b-80cb-5da4968d356b,,,,,-1,none,-1
d81b5c88-8c21-49e5-8a9a-1d61f320538e,,,,,-1,none,-1
bebb4e89-500e-4425-83f3-1209902473e2,,,,,-1,none,-1
a51520d0-2529-4885-8e8f-b55a6a032e33,,,,,-1,none,-1
853fe3c1-08b4-430a-9958-d3a853ae80e6,,,,,-1,none,-1
15004220-4390-4cf2-9c70-e013044ce062,,,,,-1,none,-1
3b4854a1-9ad3-4750-a490-d0fee8a015dd,,,,,-1,none,-1
caf49c3e-0562-44f4-9b19-ada7abb6d2d6,,,,,-1,none,-1
216baf9d-36d6-459e-82a5-9ecf30b89306,,,,,-1,none,-1
4d63dee1-109d-4be8-b82d-97dc6acbb5e6,,,,,-1,none,-1
33b3e515-9b6f-4f44-8612-35ed78973db0,,,,,-1,none,-1
d69fd03a-5fc9-4427-9214-eefc80bfda2d,,,,,-1,none,-1
eca5ade4-5907-4ae2-93f1-4811eef3b032,,,,,-1,none,-1
1205bdf1-075f-4ec1-86b4-6213d604a32d,,,,,-1,none,-1
7d8808dd-c2cc-4ffa-b300-ce378f3fc52f,,,,,-1,none,-1
b564b960-fa6a-4f54-a4a9-ecef4a073bc1,,,,,-1,none,-1
b2fabffa-9038-49e2-b19f-a2c852456dc5,,,,,-1,none,-1
b084c246-eab0-41d8-9b5c-a4ab3e80bc3c,,,,,-1,none,-1
e9a7e96c-b7a8-476e-a351-ae0fc2acfe00,,,,,-1,none,-1
00880597-2332-408e-85c8-94f9db90eb38,,,,,-1,none,-1
432bfe3c-6d63-4be6-bfee-25de1df2ba7b,,,,,-1,none,-1
0fca4abe-d180-4c6e-9374-9f552d8cc901,,,,,-1,none,-1
8bfd5a6c-e43d-4c58-9356-91b18103c30e,,,,,-1,none,-1
cbb2a51f-3c43-4653-b2dd-28bcf42dc6fb,,,,,-1,none,-1
d2b9602e-94e0-47c1-acd8-d908f8ad2b1f,,,,,-1,none,-1
405b1cf3-a976-492e-9617-337b9b548ff3,,,,,-1,none,-1
0234efa2-971e-40ca-b9dc-521621172343,,,,,-1,none,-1
f67c8149-706f-4e84-a5c7-c2a2334e4ed1,,,,,-1,none,-1
79f2951f-39ec-4aa8-a5bc-bf4e6487b071,,,,,-1,none,-1
9a24bd27-9174-4be6-9d1f-9039019b9825,,,,,-1,none,-1
e0549745-a76e-45a9-b845-f1c6fdfefd28,,,,,-1,none,-1
643f221d-fa51-4f3a-8162-4e43ae606d24,,,,,-1,none,-1
35331466-09d7-4031-ad6e-3faf57ba045d,,,,,-1,none,-1
52810c02-426d-4f79-a100-66107789b0e9,,,,,-1,none,-1
db97906f-e307-466e-9144-7fa361a7c565,,,,,-1,none,-1
55d7f82d-3d42-4b8e-8e88-fd1c34b7d5a8,,,,,-1,none,-1
d7a3061e-3ac4-489f-b214-2268748c93f8,,,,,-1,none,-1
d77ac232-ff1a-4357-95b0-7a554ef80883,,,,,-1,none,-1
b7fb4429-486b-473f-b950-c1a5549509e3,,,,,-1,none,-1
a8fe1e7e-01e9-4d33-baae-797cac0ca756,,,,,-1,none,-1
adf0a58c-b4c1-456e-b580-b9ca4ac428fa,,,,,-1,none,-1
d81989d3-ed93-4e9e-b7fd-5c3eb08e18e4,,,,,-1,none,-1
6ae81a7a-16fc-463d-9ec1-d7125c421c58,,,,,-1,none,-1
4a76fd4f-5b1a-4b38-964d-f50d3e43874d,,,,,-1,none,-1
1cc0886c-9825-4dee-a0c5-aba5506b2a7b,,,,,-1,none,-1
ecd464b5-1dd9-43d4-8a4c-876d32627744,,,,,-1,none,-1
852b20e3-ef39-421d-8f4c-c90caefc996f,,,,,-1,none,-1
2a028d46-6265-4458-b0cd-cbfb7ba7292f,,,,,-1,none,-1
a5ba7697-f558-43af-b8cb-033b0cdef86d,,,,,-1,none,-1
c3f5f36b-bf1a-49d3-a44c-b80e69b61ec4,,,,,-1,none,-1
ffaae91d-a75d-4f3f-bd58-53e49d8ad63a,,,,,-1,none,-1
0f1ffb19-1c41-48ef-b1ff-5d5e24d0ff5d,,,,,-1,none,-1
42d63c98-6d6e-4b65-8c36-289dbff58b75,,,,,-1,none,-1
60475225-632d-4782-b42e-798e71d11102,,,,,-1,none,-1
c6dd840a-8cfd-4352-8eb0-5c297c8c8acc,,,,,-1,none,-1
0c899945-334f-4386-acdf-014137112ba0,,,,,-1,none,-1
44f9009e-5299-4767-97b3-f79f0dad1d46,,,,,-1,none,-1
998cb7b1-0674-4c96-8033-01e28bc87a23,,,,,-1,none,-1
077ab432-9f2c-492d-a89d-02977a9b8251,,,,,-1,none,-1
9ac46b74-a381-4a18-95ef-023124ad48fe,,,,,-1,none,-1
c3f6f332-6ca1-460a-9fb9-5e52e1c7613d,,,,,-1,none,-1
de27215c-b708-4800-bd1b-ebe4b3e2115b,,,,,-1,none,-1
eadca622-441e-4829-8d02-a05deb4f1957,,,,,-1,none,-1
09bd1d6c-2138-4a1c-a636-241a58aad8fe,,,,,-1,none,-1
e51f7cce-9f83-41a7-9abb-6f92283bc7d5,,,,,-1,none,-1
cb22f1de-8fc4-427a-935b-9c798aa49ab6,,,,,-1,none,-1
91307517-5015-450f-bea3-f382def8cdb0,,,,,-1,none,-1
964596e5-1794-48dc-b5b6-6e90ef1add84,,,,,-1,none,-1
64977972-290e-48ad-8f59-fa778bb974c5,,,,,-1,none,-1
3162f3ab-445e-4dfd-83f8-5cb90008c9b5,,,,,-1,none,-1
e65d9c21-a5bd-45bb-82e7-3e7cbce1b479,,,,,-1,none,-1
7a337474-5a3d-4fae-bec3-4934f7cf06d2,,,,,-1,none,-1
1827bcb1-1a2e-4f6b-80ae-b04eef0dade4,,,,,-1,none,-1
d3b0f0bb-1898-4a81-8fb0-7929261ee542,,,,,-1,none,-1
70be5609-ce33-487d-86b1-3bb03dafb8f9,,,,,-1,none,-1
a4b4830d-5f27-4d94-82bb-9fdaafcb92e1,,,,,-1,none,-1
95aaaf2d-ee29-4d6b-a320-585fccb4c1ac,,,,,-1,none,-1
057f85af-ec78-4318-8c2d-251c6571a27a,,,,,-1,none,-1
6654e826-ff84-4967-8ab5-81926c4aed8d,,,,,-1,none,-1
d151b7e3-0217-46da-a5f6-8e7e03a3ada5,,,,,-1,none,-1
a1f04c00-7682-43ea-bcf8-ff4d1baba707,,,,,-1,none,-1
9d13b31b-bcfa-4bb5-873c-8211175db827,,,,,-1,none,-1
e62a0e33-696a-4dbb-8f22-02b66d0dc7cb,,,,,-1,none,-1
f3dbca7d-eef3-4b05-a529-2414dd92e05d,,,,,-1,none,-1
271e0c8c-f8f0-44f4-b0d2-48ddb0a3c9c5,,,,,-1,none,-1
b9a16530-f496-48f4-8d72-70ab7fcb2ee3,,,,,-1,none,-1
b39c5b0c-d42b-469f-8983-fc735cac0015,,,,,-1,none,-1
87f46bc6-b0c4-4f4e-bb2b-501786f79946,,,,,-1,none,-1
1ab01748-5660-45c4-956d-f8186e122d61,,,,,-1,none,-1
aa2d3470-4d70-471f-a639-17e4d2fd933a,,,,,-1,none,-1
